Player Name,Team,Games Played,Games Started,Minutes Played,Goals,Assists,Shots,Shots on Goal,Fouls Committed,Offsides,Corner Kicks,Penalty Kicks Attempted,Penalty Kick Goals,Yellow Cards,Red Cards,Season,Position,Goals per Game,Assists per Game,Shots per Game,Prop SoG,Shots per Goal
Lynn Williams,NC,8.0,8.0,704.0,3.0,2.0,26.0,13.0,2.0,14.0,2.0,1.0,0.0,0.0,0.0,2019.0,Attacker,0.375,0.25,3.25,0.5,0.23076923076923078
Yuki Nagasato,CHI,8.0,8.0,688.0,3.0,3.0,7.0,5.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,2019.0,Attacker,0.375,0.375,0.875,0.7142857142857143,0.6
Rachel Daly,HOU,5.0,5.0,449.0,3.0,0.0,17.0,13.0,8.0,9.0,0.0,0.0,0.0,0.0,1.0,2019.0,Attacker,0.6,0.0,3.4,0.7647058823529411,0.23076923076923078
Margaret Purce,POR,5.0,1.0,161.0,3.0,0.0,7.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,2019.0,Midfielder,0.6,0.0,1.4,0.7142857142857143,0.6
Christine Sinclair,POR,3.0,3.0,270.0,3.0,1.0,7.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2019.0,Attacker,1.0,0.3333333333333333,2.3333333333333335,0.5714285714285714,0.75
Bethany Balcer,SEA,7.0,4.0,410.0,3.0,0.0,16.0,9.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,2019.0,Midfielder,0.42857142857142855,0.0,2.2857142857142856,0.5625,0.3333333333333333
Ashley Hatch,WAS,7.0,7.0,597.0,3.0,0.0,13.0,6.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,2019.0,Attacker,0.42857142857142855,0.0,1.8571428571428572,0.46153846153846156,0.5
Tobin Heath,POR,3.0,3.0,270.0,2.0,1.0,10.0,6.0,3.0,3.0,18.0,0.0,0.0,0.0,0.0,2019.0,Attacker,0.6666666666666666,0.3333333333333333,3.3333333333333335,0.6,0.3333333333333333
Cheyna Matthews,WAS,5.0,4.0,332.0,2.0,1.0,10.0,7.0,8.0,3.0,0.0,0.0,0.0,2.0,0.0,2019.0,Attacker,0.4,0.2,2.0,0.7,0.2857142857142857
Carli Lloyd,NJ,3.0,3.0,270.0,2.0,0.0,9.0,4.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,2019.0,Attacker,0.6666666666666666,0.0,3.0,0.4444444444444444,0.5
Raquel Rodriguez,NJ,7.0,7.0,618.0,2.0,1.0,5.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,Midfielder,0.2857142857142857,0.14285714285714285,0.7142857142857143,0.6,0.6666666666666666
Sofia Huerta,HOU,7.0,7.0,620.0,2.0,1.0,9.0,6.0,2.0,3.0,18.0,1.0,0.0,0.0,0.0,2019.0,Midfielder,0.2857142857142857,0.14285714285714285,1.2857142857142858,0.6666666666666666,0.3333333333333333
Jordan DiBiasi,WAS,7.0,7.0,630.0,2.0,0.0,5.0,3.0,3.0,3.0,21.0,0.0,0.0,0.0,0.0,2019.0,Midfielder,0.2857142857142857,0.0,0.7142857142857143,0.6,0.6666666666666666
Michele Vasconcelos,CHI,8.0,4.0,359.0,2.0,2.0,12.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,2019.0,Midfielder,0.25,0.25,1.5,0.25,0.6666666666666666
Ana-Maria Crnogorcevic,POR,7.0,7.0,551.0,1.0,1.0,7.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,Attacker,0.14285714285714285,0.14285714285714285,1.0,0.2857142857142857,0.5
Alanna Kennedy,ORL,4.0,4.0,360.0,1.0,0.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2019.0,Defender,0.25,0.0,1.25,0.6,0.3333333333333333
Toni Pressley,ORL,3.0,3.0,270.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,Defender,0.3333333333333333,0.0,0.3333333333333333,1.0,1.0
Dagný Brynjarsdóttir,POR,7.0,5.0,457.0,1.0,0.0,5.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2019.0,Midfielder,0.14285714285714285,0.0,0.7142857142857143,0.4,0.5
Andressinha,POR,2.0,2.0,151.0,1.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,2019.0,Midfielder,0.5,0.0,0.5,1.0,1.0
Brooke Elby,CHI,6.0,1.0,82.0,1.0,0.0,2.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,2019.0,Defender,0.16666666666666666,0.0,0.3333333333333333,0.5,1.0
Marissa Everett,POR,2.0,0.0,23.0,1.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2019.0,Attacker,0.5,0.0,1.5,0.6666666666666666,0.5
Kealia Ohai,HOU,6.0,6.0,482.0,1.0,0.0,10.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2019.0,Attacker,0.16666666666666666,0.0,1.6666666666666667,0.4,0.25
Nichelle Prince,HOU,4.0,4.0,343.0,1.0,0.0,11.0,9.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,2019.0,Attacker,0.25,0.0,2.75,0.8181818181818182,0.1111111111111111
Casey Short,CHI,7.0,7.0,615.0,1.0,0.0,8.0,4.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,2019.0,Defender,0.14285714285714285,0.0,1.1428571428571428,0.5,0.25
Elizabeth Eddy,NC,3.0,0.0,65.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,Midfielder,0.3333333333333333,0.0,0.6666666666666666,0.5,1.0
Emily Sonnett,POR,3.0,3.0,270.0,1.0,0.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2019.0,Defender,0.3333333333333333,0.0,1.3333333333333333,0.5,0.5
Abby Erceg,NC,7.0,7.0,630.0,1.0,0.0,10.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,Defender,0.14285714285714285,0.0,1.4285714285714286,0.4,0.25
Shea Groom,SEA,7.0,7.0,630.0,1.0,0.0,14.0,4.0,12.0,3.0,0.0,0.0,0.0,1.0,0.0,2019.0,Attacker,0.14285714285714285,0.0,2.0,0.2857142857142857,0.25
Shea Groom,SEA,7.0,7.0,630.0,1.0,0.0,14.0,4.0,12.0,3.0,0.0,0.0,0.0,1.0,0.0,2019.0,Attacker,0.14285714285714285,0.0,2.0,0.2857142857142857,0.25
Darian Jenkins,SEA,5.0,5.0,313.0,1.0,0.0,7.0,3.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,2019.0,Attacker,0.2,0.0,1.4,0.42857142857142855,0.3333333333333333
Darian Jenkins,SEA,5.0,5.0,313.0,1.0,0.0,7.0,3.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,2019.0,Attacker,0.2,0.0,1.4,0.42857142857142855,0.3333333333333333
Jodie Taylor,SEA,5.0,5.0,415.0,1.0,1.0,16.0,8.0,3.0,13.0,0.0,1.0,0.0,1.0,0.0,2019.0,Attacker,0.2,0.2,3.2,0.5,0.125
Imani Dorsey,NJ,7.0,7.0,625.0,1.0,0.0,12.0,6.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,2019.0,Attacker,0.14285714285714285,0.0,1.7142857142857142,0.5,0.16666666666666666
Samantha Staab,WAS,7.0,7.0,630.0,1.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2019.0,Defender,0.14285714285714285,0.0,0.42857142857142855,0.6666666666666666,0.5
Jessica McDonald,NC,3.0,3.0,217.0,1.0,1.0,4.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2019.0,Attacker,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.0,0.25
Makenzy Doniak,UTA,4.0,1.0,98.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,Midfielder,0.25,0.0,0.25,1.0,1.0
Lo’eau LaBonta,UTA,6.0,6.0,468.0,1.0,0.0,3.0,2.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,2019.0,Midfielder,0.16666666666666666,0.0,0.5,0.6666666666666666,0.5
Christen Press,UTA,2.0,2.0,180.0,1.0,1.0,7.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,2019.0,Attacker,0.5,0.5,3.5,0.42857142857142855,0.3333333333333333
Leah Pruitt,NC,7.0,2.0,273.0,1.0,1.0,11.0,6.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,2019.0,Attacker,0.14285714285714285,0.14285714285714285,1.5714285714285714,0.5454545454545454,0.16666666666666666
Dorian Bailey,WAS,6.0,2.0,280.0,1.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,Midfielder,0.16666666666666666,0.0,0.5,0.6666666666666666,0.5
Megan Crosson,WAS,4.0,1.0,141.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,Defender,0.25,0.0,0.25,1.0,1.0
Julia Spetsmark,NC,5.0,2.0,166.0,1.0,0.0,6.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,2019.0,Midfielder,0.2,0.0,1.2,0.3333333333333333,0.5
Christine Nairn,HOU,6.0,6.0,533.0,1.0,0.0,3.0,2.0,5.0,1.0,9.0,0.0,0.0,2.0,0.0,2019.0,Midfielder,0.16666666666666666,0.0,0.5,0.6666666666666666,0.5
Debinha,NC,4.0,3.0,299.0,1.0,1.0,16.0,5.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,2019.0,Midfielder,0.25,0.25,4.0,0.3125,0.2
Ally Prisock,HOU,1.0,1.0,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2019.0,Defender,0.0,0.0,0.0,0.0,0.0
Arianna Jeanette Romero Tellez,HOU,4.0,3.0,288.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,Defender,0.0,0.25,0.0,0.0,0.0
Sophie Schmidt,HOU,4.0,4.0,303.0,0.0,0.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,2019.0,Midfielder,0.0,0.0,0.75,0.6666666666666666,0.0
Kyah Simon,HOU,2.0,0.0,49.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,Attacker,0.0,0.5,0.5,0.0,0.0
Riley Smith,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,Defender,0.0,0.0,0.0,0.0,0.0
Abby Dahlkemper,NC,3.0,3.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,2019.0,Defender,0.0,0.0,0.0,0.0,0.0
Katlyn Johnson,CHI,6.0,5.0,421.0,0.0,0.0,11.0,3.0,11.0,3.0,0.0,0.0,0.0,1.0,1.0,2019.0,Attacker,0.0,0.0,1.8333333333333333,0.2727272727272727,0.0
Katlyn Johnson,CHI,6.0,5.0,421.0,0.0,0.0,11.0,3.0,11.0,3.0,0.0,0.0,0.0,1.0,1.0,2019.0,Attacker,0.0,0.0,1.8333333333333333,0.2727272727272727,0.0
Danielle Colaprico,CHI,7.0,7.0,616.0,0.0,0.0,1.0,0.0,5.0,0.0,17.0,0.0,0.0,0.0,0.0,2019.0,Midfielder,0.0,0.0,0.14285714285714285,0.0,0.0
Alyssa Mautz,CHI,3.0,3.0,216.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,Midfielder,0.0,0.0,0.6666666666666666,0.0,0.0
Allyson Paige Haran,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,Defender,0.0,0.0,0.0,0.0,0.0
Jaelene Hinkle,NC,8.0,8.0,720.0,0.0,3.0,3.0,0.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,2019.0,Defender,0.0,0.375,0.375,0.0,0.0
Shannon Horgan,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,Midfielder,0.0,0.0,0.0,0.0,0.0
Kaleigh Kurtz,NC,4.0,4.0,360.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,Defender,0.0,0.0,0.25,0.0,0.0
Merritt Mathias,NC,8.0,8.0,720.0,0.0,1.0,7.0,2.0,2.0,0.0,16.0,0.0,0.0,0.0,0.0,2019.0,Defender,0.0,0.125,0.875,0.2857142857142857,0.0
Samantha Mewis,NC,3.0,3.0,270.0,0.0,0.0,5.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,2019.0,Midfielder,0.0,0.0,1.6666666666666667,0.4,0.0
Heather O'Reilly,NC,3.0,0.0,33.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,Midfielder,0.0,0.0,0.0,0.0,0.0
Denise O'Sullivan,NC,8.0,8.0,691.0,0.0,0.0,2.0,1.0,11.0,1.0,17.0,0.0,0.0,2.0,0.0,2019.0,Midfielder,0.0,0.0,0.25,0.5,0.0
Tierna Davidson,CHI,3.0,3.0,270.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2019.0,Defender,0.0,0.0,0.0,0.0,0.0
Cari Roccaro,NC,4.0,4.0,310.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,Midfielder,0.0,0.0,0.25,0.0,0.0
Meredith Speck,NC,1.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,Midfielder,0.0,0.0,0.0,0.0,0.0
Kathleen Naughton,CHI,8.0,8.0,696.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,Defender,0.0,0.0,0.25,0.5,0.0
Kayla Sharples,CHI,1.0,0.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2019.0,Defender,0.0,0.0,1.0,0.0,0.0
Ryan Williams,NC,2.0,1.0,97.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,Midfielder,0.0,0.0,0.0,0.0,0.0
McCall Zerboni,NC,8.0,8.0,686.0,0.0,0.0,4.0,2.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0,2019.0,Midfielder,0.0,0.0,0.5,0.5,0.0
Hannah Davison,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,Defender,0.0,0.0,0.0,0.0,0.0
Joanna Boyles,ORL,5.0,3.0,307.0,0.0,0.0,3.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,2019.0,Midfielder,0.0,0.0,0.6,0.0,0.0
Bridget Callahan,ORL,3.0,3.0,246.0,0.0,0.0,1.0,0.0,2.0,0.0,6.0,0.0,0.0,1.0,0.0,2019.0,Midfielder,0.0,0.0,0.3333333333333333,0.0,0.0
Kristen Edmonds,ORL,3.0,0.0,35.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2019.0,Midfielder,0.0,0.0,0.3333333333333333,0.0,0.0
Abby Elinsky,ORL,4.0,2.0,197.0,0.0,0.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,Midfielder,0.0,0.0,1.0,0.25,0.0
Danica Evans,ORL,2.0,0.0,34.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,Attacker,0.0,0.0,0.5,0.0,0.0
Caitlin Farrell,ORL,2.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,Defender,0.0,0.0,0.0,0.0,0.0
Erin Greening,ORL,5.0,4.0,376.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,Midfielder,0.0,0.0,0.4,0.0,0.0
Rachel Hill,ORL,8.0,8.0,634.0,0.0,0.0,7.0,2.0,10.0,8.0,0.0,0.0,0.0,1.0,0.0,2019.0,Attacker,0.0,0.0,0.875,0.2857142857142857,0.0
Alika Keene,ORL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,Midfielder,0.0,0.0,0.0,0.0,0.0
Nikki Stanton,CHI,6.0,5.0,445.0,0.0,0.0,2.0,1.0,12.0,0.0,0.0,0.0,0.0,3.0,0.0,2019.0,Midfielder,0.0,0.0,0.3333333333333333,0.5,0.0
Hana Kerner,ORL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,Defender,0.0,0.0,0.0,0.0,0.0
Ali Krieger,ORL,4.0,4.0,360.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2019.0,Defender,0.0,0.0,0.25,0.0,0.0
Camila,ORL,6.0,1.0,189.0,0.0,0.0,2.0,0.0,5.0,0.0,2.0,0.0,0.0,1.0,0.0,2019.0,Defender,0.0,0.0,0.3333333333333333,0.0,0.0
Alex Morgan,ORL,4.0,4.0,360.0,0.0,0.0,6.0,1.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,2019.0,Attacker,0.0,0.0,1.5,0.16666666666666666,0.0
Carson Pickett,ORL,8.0,8.0,720.0,0.0,1.0,5.0,2.0,7.0,0.0,18.0,0.0,0.0,2.0,0.0,2019.0,Defender,0.0,0.125,0.625,0.4,0.0
Taylor Porter,ORL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,Midfielder,0.0,0.0,0.0,0.0,0.0
Jenna Szczesny,CHI,2.0,0.0,16.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,Attacker,0.0,0.0,0.5,1.0,0.0
Morgan Reid,ORL,3.0,3.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,Defender,0.0,0.0,0.0,0.0,0.0
Morgan Reid,ORL,3.0,3.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,Defender,0.0,0.0,0.0,0.0,0.0
Chioma Ubogagu,ORL,8.0,7.0,547.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,2019.0,Attacker,0.0,0.0,0.5,0.0,0.0
Marta,ORL,6.0,6.0,540.0,0.0,0.0,14.0,4.0,6.0,0.0,1.0,0.0,0.0,2.0,0.0,2019.0,Attacker,0.0,0.0,2.3333333333333335,0.2857142857142857,0.0
Marisa Viggiano,ORL,4.0,2.0,165.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,2019.0,Midfielder,0.0,0.0,0.0,0.0,0.0
Dani Weatherholt,ORL,8.0,8.0,698.0,0.0,0.0,1.0,1.0,14.0,0.0,1.0,0.0,0.0,1.0,0.0,2019.0,Midfielder,0.0,0.0,0.125,1.0,0.0
Shelina Zadorsky,ORL,5.0,5.0,450.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,Defender,0.0,0.0,0.8,0.0,0.0
Emily van Egmond,ORL,5.0,5.0,428.0,0.0,0.0,6.0,0.0,5.0,0.0,9.0,0.0,0.0,1.0,0.0,2019.0,Midfielder,0.0,0.0,1.2,0.0,0.0
Elizabeth Ball,POR,2.0,2.0,180.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2019.0,Defender,0.0,0.0,0.0,0.0,0.0
Celeste Boureille,POR,6.0,5.0,442.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,2019.0,Midfielder,0.0,0.0,0.16666666666666666,0.0,0.0
Maria Guadalupe Sanchez Morales,CHI,4.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2019.0,Midfielder,0.0,0.0,0.0,0.0,0.0
Katy Byrne,POR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,Midfielder,0.0,0.0,0.0,0.0,0.0
Ellie Carpenter,POR,5.0,5.0,450.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2019.0,Defender,0.0,0.0,0.2,0.0,0.0
Vanessa DiBernardo,CHI,8.0,5.0,469.0,0.0,1.0,10.0,4.0,4.0,0.0,12.0,0.0,0.0,0.0,0.0,2019.0,Midfielder,0.0,0.125,1.25,0.4,0.0
Simone Charley,POR,2.0,2.0,157.0,0.0,2.0,4.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,2019.0,Attacker,0.0,1.0,2.0,0.25,0.0
Arin Wright,CHI,7.0,7.0,620.0,0.0,0.0,7.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,Defender,0.0,0.0,1.0,0.2857142857142857,0.0
Lindsay Agnew,HOU,2.0,2.0,134.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,2019.0,Defender,0.0,0.0,0.5,1.0,0.0
Elizabeth Brandon,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,Midfielder,0.0,0.0,0.0,0.0,0.0
Morgan Brian,CHI,3.0,1.0,105.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,Midfielder,0.0,0.0,0.3333333333333333,0.0,0.0
Amber Brooks,HOU,7.0,7.0,630.0,0.0,0.0,8.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,2019.0,Defender,0.0,0.0,1.1428571428571428,0.25,0.0
Lindsey Horan,POR,2.0,2.0,180.0,0.0,1.0,4.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,2019.0,Midfielder,0.0,0.5,2.0,0.75,0.0
Kelli Hubly,POR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,Defender,0.0,0.0,0.0,0.0,0.0
Meghan Klingenberg,POR,7.0,7.0,607.0,0.0,3.0,3.0,1.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,2019.0,Defender,0.0,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.0
Tyler Lussi,POR,5.0,1.0,121.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,Attacker,0.0,0.0,0.4,0.5,0.0
Emily Menges,POR,4.0,4.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,Defender,0.0,0.0,0.0,0.0,0.0
Emily Ogle,POR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,Midfielder,0.0,0.0,0.0,0.0,0.0
Madison Pogarch,POR,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,Defender,0.0,0.0,0.0,0.0,0.0
Ariana Catrina Calderón Valdez,HOU,1.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,Attacker,0.0,0.0,0.0,0.0,0.0
Hayley Raso,POR,1.0,0.0,45.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,Attacker,0.0,0.0,1.0,1.0,0.0
Katherine Reynolds,POR,7.0,7.0,630.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,Defender,0.0,0.0,0.0,0.0,0.0
Angela Salem,POR,3.0,2.0,153.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,Midfielder,0.0,0.0,0.0,0.0,0.0
Gabby Seiler,POR,6.0,4.0,358.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,Defender,0.0,0.0,0.16666666666666666,0.0,0.0
Allysha Chapman,HOU,4.0,4.0,360.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,Defender,0.0,0.0,0.0,0.0,0.0
Morgan Andrews,SEA,5.0,4.0,361.0,0.0,0.0,3.0,1.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,2019.0,Midfielder,0.0,0.0,0.6,0.3333333333333333,0.0
Taylor Comeau,HOU,1.0,1.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,Defender,0.0,0.0,0.0,0.0,0.0
Lauren Barnes,SEA,7.0,7.0,630.0,0.0,0.0,0.0,0.0,2.0,0.0,17.0,0.0,0.0,1.0,0.0,2019.0,Defender,0.0,0.0,0.0,0.0,0.0
Steph Catley,SEA,1.0,1.0,45.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,Defender,0.0,0.0,1.0,0.0,0.0
Stephanie Cox,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,Defender,0.0,0.0,0.0,0.0,0.0
Kiersten Dallstream,SEA,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,Attacker,0.0,0.0,0.0,0.0,0.0
Jessica Fishlock,SEA,2.0,2.0,180.0,0.0,0.0,5.0,4.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,2019.0,Midfielder,0.0,0.0,2.5,0.8,0.0
Jessica Fishlock,SEA,2.0,2.0,180.0,0.0,0.0,5.0,4.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,2019.0,Midfielder,0.0,0.0,2.5,0.8,0.0
Jamia Fields,HOU,3.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,Attacker,0.0,0.0,0.0,0.0,0.0
Celia Jiménez Delgado,SEA,4.0,4.0,352.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2019.0,Defender,0.0,0.0,0.5,0.0,0.0
Jaycie Johnson,SEA,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019.0,Attacker,0.0,0.0,0.0,0.0,0.0
Elise Kellond-Knight,SEA,3.0,0.0,103.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,2019.0,Midfielder,0.0,0.0,0.3333333333333333,1.0,0.0
Maegan Kelly,SEA,3.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019.0,Attacker,0.0,0.0,0.0,0.0,0.0
Allie Long,SEA,3.0,3.0,270.0,0.0,1.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2019.0,Midfielder,0.0,0.3333333333333333,1.0,0.6666666666666666,0.0
